task_id,patient_id,phase,z_index,slice_id,batch_index,updated,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,reliable_pixels,graph_loss,commonality_loss,total_loss,detach_backbone
7,A1K2P5,ED,0,A1K2P5_ED_slice000,1,False,0,0,0,0,0,0,0,,,,False
7,A1K2P5,ED,1,A1K2P5_ED_slice001,2,False,0,0,0,0,0,0,0,,,,False
7,A1K2P5,ED,2,A1K2P5_ED_slice002,3,False,0,1,1,1,11,1328,664,,,,False
7,A1K2P5,ED,3,A1K2P5_ED_slice003,4,True,1,2,2,1,10,2601,1300,0.07082591950893402,0.02105814218521118,0.07503754645586014,False
7,A1K2P5,ED,4,A1K2P5_ED_slice004,5,True,2,3,3,1,11,2811,1405,0.03419916331768036,0.008064773865044117,0.03581211715936661,False
7,A1K2P5,ED,5,A1K2P5_ED_slice005,6,True,3,3,4,1,11,2316,1158,0.013842147774994373,0.0008973665535449982,0.014021621085703373,False
7,A1K2P5,ED,6,A1K2P5_ED_slice006,7,True,3,3,4,1,11,2022,1011,0.0009137525339610875,0.01762860268354416,0.0044394731521606445,False
7,A1K2P5,ED,7,A1K2P5_ED_slice007,8,True,3,3,4,1,11,1432,716,0.03423712030053139,0.0055547356605529785,0.0353480689227581,False
7,A1K2P5,ED,8,A1K2P5_ED_slice008,9,True,3,3,4,1,11,1566,783,0.030153237283229828,0.0033263228833675385,0.030818501487374306,False
7,A1K2P5,ED,9,A1K2P5_ED_slice009,10,True,3,3,4,1,11,796,398,0.006661283317953348,0.013472199440002441,0.009355722926557064,False
7,A1K2P5,ED,10,A1K2P5_ED_slice010,11,True,3,3,4,1,11,45,22,0.006068387534469366,0.008176051080226898,0.007703597657382488,False
7,A1K2P5,ED,11,A1K2P5_ED_slice011,12,True,3,3,4,1,1,3,1,0.002472331514582038,0.003248918801546097,0.0031221152748912573,False
7,A1K2P5,ED,12,A1K2P5_ED_slice012,13,True,3,3,3,0,0,0,0,0.0010053659789264202,0.0007061627111397684,0.0011465984862297773,False
7,A1K2P5,ED,13,A1K2P5_ED_slice013,14,True,3,3,3,0,0,0,0,0.004612250719219446,0.0005623631877824664,0.004724723286926746,False
7,A1K2P5,ES,0,A1K2P5_ES_slice000,15,True,3,3,3,0,0,0,0,0.005280160345137119,0.00039978823042474687,0.005360118113458157,False
7,A1K2P5,ES,1,A1K2P5_ES_slice001,16,True,3,3,3,0,0,0,0,0.005601583514362574,0.00026184984017163515,0.005653953645378351,False
7,A1K2P5,ES,2,A1K2P5_ES_slice002,17,True,3,3,4,1,15,30,15,0.0033986729104071856,0.0004269629716873169,0.0034840654116123915,False
