task_id,patient_id,phase,z_index,slice_id,batch_index,updated,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,reliable_pixels,graph_loss,commonality_loss,total_loss,detach_backbone
19,A1K2P5,ED,0,A1K2P5_ED_slice000,1,False,0,0,0,0,0,0,0,,,,False
19,A1K2P5,ED,1,A1K2P5_ED_slice001,2,False,0,1,1,1,11,163,81,,,,False
19,A1K2P5,ED,2,A1K2P5_ED_slice002,3,True,1,2,2,1,10,380,190,0.012884151190519333,0.0009197145700454712,0.013068093918263912,False
19,A1K2P5,ED,3,A1K2P5_ED_slice003,4,True,2,3,3,1,10,840,420,0.011953764595091343,0.005329920444637537,0.013019748963415623,False
19,A1K2P5,ED,4,A1K2P5_ED_slice004,5,True,3,3,4,1,11,1362,681,0.009855108335614204,0.009070131927728653,0.011669134721159935,False
19,A1K2P5,ED,5,A1K2P5_ED_slice005,6,True,3,3,4,1,11,850,425,0.0035267560742795467,0.009155001491308212,0.005357756279408932,False
19,A1K2P5,ED,6,A1K2P5_ED_slice006,7,True,3,3,4,1,11,828,414,0.025455834344029427,0.002299673855304718,0.02591576986014843,False
19,A1K2P5,ED,7,A1K2P5_ED_slice007,8,True,3,3,4,1,11,409,204,0.002399840159341693,0.0004983581602573395,0.0024995116982609034,False
19,A1K2P5,ED,8,A1K2P5_ED_slice008,9,True,3,3,4,1,11,449,224,0.0021724856924265623,0.00026728585362434387,0.00222594290971756,False
19,A1K2P5,ED,9,A1K2P5_ED_slice009,10,True,3,3,4,1,11,596,298,0.0006156630697660148,0.0008629187941551208,0.0007882468635216355,False
19,A1K2P5,ED,10,A1K2P5_ED_slice010,11,True,3,3,4,1,11,62,31,0.0005899926763959229,0.00218818336725235,0.001027629361487925,False
19,A1K2P5,ED,11,A1K2P5_ED_slice011,12,True,3,3,3,0,0,0,0,0.000774719170294702,0.0028656788635998964,0.0013478549662977457,False
19,A1K2P5,ED,12,A1K2P5_ED_slice012,13,True,3,3,3,0,0,0,0,0.0007598528754897416,0.0029768282547593117,0.001355218468233943,False
19,A1K2P5,ED,13,A1K2P5_ED_slice013,14,True,3,3,3,0,0,0,0,0.0007492677541449666,0.002552979625761509,0.0012598636094480753,False
19,A1K2P5,ES,0,A1K2P5_ES_slice000,15,True,3,3,4,1,7,15,7,0.0006057588616386056,0.005826305598020554,0.0017710200045257807,False
19,A1K2P5,ES,1,A1K2P5_ES_slice001,16,True,3,3,4,1,13,53,26,0.0005759127670899034,0.0029342882335186005,0.0011627704370766878,False
19,A1K2P5,ES,2,A1K2P5_ES_slice002,17,True,3,3,4,1,11,231,115,0.0028126027900725603,0.0007001534104347229,0.002952633425593376,False
19,A1K2P5,ES,3,A1K2P5_ES_slice003,18,True,3,3,4,1,11,234,117,0.00046668387949466705,0.0003433935344219208,0.000535362574737519,False
19,A1K2P5,ES,4,A1K2P5_ES_slice004,19,True,3,3,4,1,11,936,468,0.007866713218390942,0.00022590160369873047,0.007911893539130688,False
19,A1K2P5,ES,5,A1K2P5_ES_slice005,20,True,3,3,4,1,10,1241,620,0.007555301766842604,0.0005098022520542145,0.007657262030988932,False
19,A1K2P5,ES,6,A1K2P5_ES_slice006,21,True,3,3,4,1,11,819,409,0.010607674717903137,0.0005271285772323608,0.01071310043334961,False
19,A1K2P5,ES,7,A1K2P5_ES_slice007,22,True,3,3,4,1,11,103,51,0.009190081618726254,0.0005900822579860687,0.009308097884058952,False
19,A1K2P5,ES,8,A1K2P5_ES_slice008,23,True,3,3,3,0,0,0,0,0.0040950654074549675,0.0006926390924490988,0.004233593121170998,False
19,A1K2P5,ES,9,A1K2P5_ES_slice009,24,True,3,3,4,1,14,57,28,0.002275278093293309,0.0007806718349456787,0.002431412460282445,False
19,A1K2P5,ES,10,A1K2P5_ES_slice010,25,True,3,3,3,0,0,0,0,0.007473553065210581,0.00020871560263913125,0.0075152963399887085,False
19,A1K2P5,ES,11,A1K2P5_ES_slice011,26,True,3,3,3,0,0,0,0,0.007309493143111467,0.0001672638754826039,0.007342945784330368,False
19,A1K2P5,ES,12,A1K2P5_ES_slice012,27,True,3,3,3,0,0,0,0,0.007037620525807142,0.00015288591384887695,0.007068197708576918,False
19,A1K2P5,ES,13,A1K2P5_ES_slice013,28,True,3,3,3,0,0,0,0,0.0028472791891545057,0.0001565350394230336,0.002878586295992136,False
19,A3P9V7,ED,0,A3P9V7_ED_slice000,29,True,3,3,4,1,11,1135,567,0.0025289771147072315,0.00012979656457901,0.002554936334490776,False
