task_id,patient_id,phase,z_index,slice_id,batch_index,updated,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,reliable_pixels,graph_loss,commonality_loss,total_loss,detach_backbone
47,A1K2P5,ED,0,A1K2P5_ED_slice000,1,False,0,0,0,0,0,0,0,,,,False
47,A1K2P5,ED,1,A1K2P5_ED_slice001,2,False,0,0,0,0,0,0,0,,,,False
47,A1K2P5,ED,2,A1K2P5_ED_slice002,3,False,0,1,1,1,11,962,481,,,,False
47,A1K2P5,ED,3,A1K2P5_ED_slice003,4,True,1,2,2,1,10,2660,1330,1.3110014200210571,0.028145670890808105,1.3166306018829346,False
47,A1K2P5,ED,4,A1K2P5_ED_slice004,5,True,2,3,3,1,11,2873,1436,0.8439888954162598,0.2182399183511734,0.8876368999481201,False
47,A1K2P5,ED,5,A1K2P5_ED_slice005,6,True,3,3,4,1,11,2663,1331,0.007703763898462057,0.01784270629286766,0.011272305622696877,False
47,A1K2P5,ED,6,A1K2P5_ED_slice006,7,True,3,3,4,1,11,2271,1135,0.00038528849836438894,0.0019819140434265137,0.0007816713186912239,False
47,A1K2P5,ED,7,A1K2P5_ED_slice007,8,True,3,3,4,1,11,1796,898,0.00033813045592978597,9.253621101379395e-05,0.00035663769813254476,False
47,A1K2P5,ED,8,A1K2P5_ED_slice008,9,True,3,3,4,1,11,1554,777,0.036859992891550064,0.0003910474479198456,0.036938201636075974,False
47,A1K2P5,ED,9,A1K2P5_ED_slice009,10,True,3,3,4,1,11,1008,504,0.5090773105621338,0.0011631697416305542,0.5093099474906921,False
47,A1K2P5,ED,10,A1K2P5_ED_slice010,11,True,3,3,4,1,11,645,322,0.40329575538635254,0.004191651940345764,0.4041340947151184,False
47,A1K2P5,ED,11,A1K2P5_ED_slice011,12,True,3,3,4,1,12,48,24,0.28883957862854004,0.01343684270977974,0.2915269434452057,False
47,A1K2P5,ED,12,A1K2P5_ED_slice012,13,True,3,3,3,0,0,0,0,0.27746811509132385,0.0043095615692436695,0.2783300280570984,False
47,A1K2P5,ED,13,A1K2P5_ED_slice013,14,True,3,3,3,0,0,0,0,3.303448238511919e-06,-7.947286206899662e-08,3.28755368173006e-06,False
47,A1K2P5,ES,0,A1K2P5_ES_slice000,15,True,3,3,3,0,0,0,0,3.125199100395548e-06,2.6490953430879927e-08,3.1304973617807264e-06,False
47,A1K2P5,ES,1,A1K2P5_ES_slice001,16,True,3,3,3,0,0,0,0,0.23811043798923492,-1.3245476715439963e-08,0.23811043798923492,False
47,A1K2P5,ES,2,A1K2P5_ES_slice002,17,True,3,3,3,0,0,0,0,0.23835238814353943,0.0,0.23835238814353943,False
47,A1K2P5,ES,3,A1K2P5_ES_slice003,18,True,3,3,3,0,0,0,0,0.23853705823421478,1.3245476715439963e-08,0.23853705823421478,False
47,A1K2P5,ES,4,A1K2P5_ES_slice004,19,True,3,3,4,1,10,1640,820,0.2991514801979065,0.0001123771071434021,0.2991739511489868,False
47,A1K2P5,ES,5,A1K2P5_ES_slice005,20,True,3,3,4,1,11,1963,981,0.2528657615184784,0.00010431185364723206,0.2528866231441498,False
47,A1K2P5,ES,6,A1K2P5_ES_slice006,21,True,3,3,4,1,11,1854,927,0.29671019315719604,9.583309292793274e-05,0.29672935605049133,False
47,A1K2P5,ES,7,A1K2P5_ES_slice007,22,True,3,3,4,1,11,1593,796,0.34740501642227173,7.788464426994324e-05,0.3474206030368805,False
47,A1K2P5,ES,8,A1K2P5_ES_slice008,23,True,3,3,4,1,11,1178,589,0.3107207715511322,1.55717134475708e-06,0.3107210695743561,False
47,A1K2P5,ES,9,A1K2P5_ES_slice009,24,True,3,3,4,1,11,757,378,0.3119545578956604,1.0803341865539551e-07,0.3119545876979828,False
47,A1K2P5,ES,10,A1K2P5_ES_slice010,25,True,3,3,4,1,11,493,246,0.23215197026729584,6.332993507385254e-08,0.23215198516845703,False
47,A1K2P5,ES,11,A1K2P5_ES_slice011,26,True,3,3,3,0,0,0,0,0.18408088386058807,5.960464477539063e-08,0.18408089876174927,False
