task_id,patient_id,phase,z_index,slice_id,batch_index,updated,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,reliable_pixels,graph_loss,commonality_loss,total_loss,detach_backbone
50,A2E3W4,ED,0,A2E3W4_ED_slice000,1,False,0,1,1,1,12,117,58,,,,False
50,A2E3W4,ED,1,A2E3W4_ED_slice001,2,True,1,2,2,1,11,786,393,0.26739832758903503,0.0226096510887146,0.27192026376724243,False
50,A2E3W4,ED,2,A2E3W4_ED_slice002,3,True,2,3,3,1,11,976,488,0.0005446649738587439,0.025929609313607216,0.0057305870577692986,False
50,A2E3W4,ED,3,A2E3W4_ED_slice003,4,True,3,3,4,1,11,1591,795,0.22020354866981506,0.05557656288146973,0.231318861246109,False
50,A2E3W4,ED,4,A2E3W4_ED_slice004,5,True,3,3,4,1,11,2327,1163,0.0005310963024385273,0.04286420717835426,0.00910393800586462,False
50,A2E3W4,ED,5,A2E3W4_ED_slice005,6,True,3,3,4,1,11,2096,1048,0.0006410948117263615,0.00162535160779953,0.000966165098361671,False
50,A2E3W4,ED,6,A2E3W4_ED_slice006,7,True,3,3,4,1,11,962,481,0.004862068220973015,0.020073745399713516,0.008876817300915718,False
50,A2E3W4,ED,7,A2E3W4_ED_slice007,8,True,3,3,4,1,11,195,97,0.011313083581626415,0.012025974690914154,0.01371827907860279,False
50,A2E3W4,ED,8,A2E3W4_ED_slice008,9,True,3,3,3,0,0,0,0,0.009043875150382519,0.0011189712677150965,0.009267669171094894,False
50,A2E3W4,ED,9,A2E3W4_ED_slice009,10,True,3,3,3,0,0,0,0,0.00709152314811945,0.0007480382919311523,0.00724113080650568,False
50,A2E3W4,ES,0,A2E3W4_ES_slice000,11,True,3,3,3,0,0,0,0,0.005428054369986057,0.0006802346906624734,0.005564101506024599,False
50,A2E3W4,ES,1,A2E3W4_ES_slice001,12,True,3,3,4,1,11,310,155,0.0031742702703922987,0.0019190199673175812,0.0035580743569880724,False
50,A2E3W4,ES,2,A2E3W4_ES_slice002,13,True,3,3,4,1,10,500,250,0.006221603602170944,0.0022155828773975372,0.006664720363914967,False
50,A2E3W4,ES,3,A2E3W4_ES_slice003,14,True,3,3,4,1,11,559,279,0.00657239556312561,0.003065839409828186,0.0071855634450912476,False
50,A2E3W4,ES,4,A2E3W4_ES_slice004,15,True,3,3,4,1,11,276,138,0.0014251562533900142,0.0029286593198776245,0.002010888187214732,False
50,A2E3W4,ES,5,A2E3W4_ES_slice005,16,True,3,3,4,1,12,159,79,0.03685277700424194,0.0031392574310302734,0.03748062998056412,False
50,A2E3W4,ES,6,A2E3W4_ES_slice006,17,True,3,3,3,0,0,0,0,0.0337659977376461,0.00385661912150681,0.03453732281923294,False
50,A2E3W4,ES,7,A2E3W4_ES_slice007,18,True,3,3,3,0,0,0,0,0.03418312221765518,0.003544456558302045,0.034892015159130096,False
50,A2E3W4,ES,8,A2E3W4_ES_slice008,19,True,3,3,3,0,0,0,0,0.03446456789970398,0.0032408370170742273,0.035112734884023666,False
50,A2E3W4,ES,9,A2E3W4_ES_slice009,20,True,3,3,3,0,0,0,0,0.033490534871816635,0.0029537943191826344,0.034081295132637024,False
50,A3H5R1,ED,0,A3H5R1_ED_slice000,21,True,3,3,3,0,0,0,0,0.032893866300582886,0.0026882621459662914,0.0334315188229084,False
50,A3H5R1,ED,1,A3H5R1_ED_slice001,22,True,3,3,3,0,0,0,0,0.03299088403582573,0.0024459229316562414,0.03348006680607796,False
50,A3H5R1,ED,2,A3H5R1_ED_slice002,23,True,3,3,4,1,7,15,7,0.003607498947530985,0.0027493275701999664,0.004157364368438721,False
50,A3H5R1,ED,3,A3H5R1_ED_slice003,24,True,3,3,4,1,10,960,480,0.004814486484974623,0.0014162138104438782,0.005097729153931141,False
50,A3H5R1,ED,4,A3H5R1_ED_slice004,25,True,3,3,4,1,11,666,333,0.004776256158947945,0.0022774748504161835,0.005231751129031181,False
50,A3H5R1,ED,5,A3H5R1_ED_slice005,26,True,3,3,4,1,11,990,495,0.007110163103789091,0.0019187293946743011,0.007493908982723951,False
50,A3H5R1,ED,6,A3H5R1_ED_slice006,27,True,3,3,4,1,11,607,303,0.005877251736819744,0.00033961236476898193,0.005945174023509026,False
50,A3H5R1,ED,7,A3H5R1_ED_slice007,28,True,3,3,4,1,11,498,249,0.0028514291625469923,0.00019243359565734863,0.0028899158351123333,False
50,A3H5R1,ED,8,A3H5R1_ED_slice008,29,True,3,3,4,1,1,1,1,0.0034278857056051493,0.0026265084743499756,0.003953187260776758,False
50,A3H5R1,ED,9,A3H5R1_ED_slice009,30,True,3,3,3,0,0,0,0,0.0037929597310721874,0.003158456878736615,0.004424651153385639,False
50,A3H5R1,ED,10,A3H5R1_ED_slice010,31,True,3,3,3,0,0,0,0,0.003853658912703395,0.002854155143722892,0.004424490034580231,False
50,A3H5R1,ED,11,A3H5R1_ED_slice011,32,True,3,3,3,0,0,0,0,0.003853697795420885,0.0025511980056762695,0.0043639373034238815,False
50,A3H5R1,ES,0,A3H5R1_ES_slice000,33,True,3,3,3,0,0,0,0,0.0030245366506278515,0.0022618903312832117,0.003476914716884494,False
50,A3H5R1,ES,1,A3H5R1_ES_slice001,34,True,3,3,3,0,0,0,0,0.00030010740738362074,0.0019956231117248535,0.0006992320413701236,False
50,A3H5R1,ES,2,A3H5R1_ES_slice002,35,True,3,3,3,0,0,0,0,0.061373624950647354,0.0017553435172885656,0.061724692583084106,False
50,A3H5R1,ES,3,A3H5R1_ES_slice003,36,True,3,3,3,0,0,0,0,0.06413040310144424,0.0015355282230302691,0.06443750858306885,False
50,A3H5R1,ES,4,A3H5R1_ES_slice004,37,True,3,3,3,0,0,0,0,0.05891864374279976,0.0013382170582190156,0.059186287224292755,False
50,A3H5R1,ES,5,A3H5R1_ES_slice005,38,True,3,3,4,1,13,26,13,0.0009346282458864152,0.001178007572889328,0.0011702297488227487,False
50,A3H5R1,ES,6,A3H5R1_ES_slice006,39,True,3,3,4,1,11,45,22,0.001513069262728095,0.0009319297969341278,0.0016994551988318563,False
50,A3H5R1,ES,7,A3H5R1_ES_slice007,40,True,3,3,3,0,0,0,0,0.003191780298948288,1.4013714462635107e-05,0.0031945831142365932,False
50,A3H5R1,ES,8,A3H5R1_ES_slice008,41,True,3,3,3,0,0,0,0,0.002348550595343113,1.3099776879244018e-05,0.00235117063857615,False
50,A3H5R1,ES,9,A3H5R1_ES_slice009,42,True,3,3,3,0,0,0,0,0.0023206311743706465,1.2437502846296411e-05,0.0023231187369674444,False
50,A3H5R1,ES,10,A3H5R1_ES_slice010,43,True,3,3,3,0,0,0,0,0.0022937203757464886,1.1828210517705884e-05,0.002296085935086012,False
50,A3H5R1,ES,11,A3H5R1_ES_slice011,44,True,3,3,3,0,0,0,0,0.002272989135235548,1.1139445632579736e-05,0.002275217091664672,False
50,A5H1Q2,ED,0,A5H1Q2_ED_slice000,45,True,3,3,4,1,10,20,10,0.005845024716109037,1.002475619316101e-05,0.0058470298536121845,False
50,A5H1Q2,ED,1,A5H1Q2_ED_slice001,46,True,3,3,4,1,18,37,18,0.015132429078221321,1.3321638107299805e-05,0.015135093592107296,False
50,A5H1Q2,ED,2,A5H1Q2_ED_slice002,47,True,3,3,3,0,0,0,0,0.005700090434402227,8.861224159772974e-06,0.005701862741261721,False
50,A5H1Q2,ED,3,A5H1Q2_ED_slice003,48,True,3,3,4,1,9,18,9,0.004475511610507965,1.0654330253601074e-05,0.004477642476558685,False
50,A5H1Q2,ED,4,A5H1Q2_ED_slice004,49,True,3,3,3,0,0,0,0,0.006193467881530523,1.329845872533042e-05,0.006196127738803625,False
50,A5H1Q2,ED,5,A5H1Q2_ED_slice005,50,True,3,3,3,0,0,0,0,0.006036200560629368,1.2821621567127295e-05,0.0060387649573385715,False
50,A5H1Q2,ED,6,A5H1Q2_ED_slice006,51,True,3,3,3,0,0,0,0,0.0058676754124462605,1.2530221283668652e-05,0.005870181601494551,False
50,A5H1Q2,ED,7,A5H1Q2_ED_slice007,52,True,3,3,3,0,0,0,0,0.005702025257050991,1.2252065971551929e-05,0.005704475566744804,False
50,A5H1Q2,ED,8,A5H1Q2_ED_slice008,53,True,3,3,3,0,0,0,0,0.005504565313458443,1.1934174835914746e-05,0.005506952293217182,False
50,A5H1Q2,ED,9,A5H1Q2_ED_slice009,54,True,3,3,3,0,0,0,0,0.005268258973956108,1.1589791938604321e-05,0.005270577035844326,False
50,A5H1Q2,ES,0,A5H1Q2_ES_slice000,55,True,3,3,3,0,0,0,0,0.005082002840936184,1.149707350123208e-05,0.0050843022763729095,False
50,A5H1Q2,ES,1,A5H1Q2_ES_slice001,56,True,3,3,3,0,0,0,0,0.004896309692412615,1.1199050277355127e-05,0.004898549523204565,False
50,A5H1Q2,ES,2,A5H1Q2_ES_slice002,57,True,3,3,3,0,0,0,0,0.004711877554655075,1.1006991371687036e-05,0.004714078735560179,False
50,A5H1Q2,ES,3,A5H1Q2_ES_slice003,58,True,3,3,3,0,0,0,0,0.004530368372797966,1.0821554496942554e-05,0.004532532766461372,False
50,A5H1Q2,ES,4,A5H1Q2_ES_slice004,59,True,3,3,3,0,0,0,0,0.004352926276624203,1.0629494681779761e-05,0.0043550520204007626,False
50,A5H1Q2,ES,5,A5H1Q2_ES_slice005,60,True,3,3,3,0,0,0,0,0.004180661402642727,1.051028539222898e-05,0.004182763397693634,False
50,A5H1Q2,ES,6,A5H1Q2_ES_slice006,61,True,3,3,3,0,0,0,0,0.004014336504042149,1.0298358574800659e-05,0.004016396123915911,False
50,A5H1Q2,ES,7,A5H1Q2_ES_slice007,62,True,3,3,3,0,0,0,0,0.0038544130511581898,1.0132789611816406e-05,0.003856439609080553,False
50,A5H1Q2,ES,8,A5H1Q2_ES_slice008,63,True,3,3,3,0,0,0,0,0.003701322479173541,1.0020203262683935e-05,0.00370332645252347,False
50,A5H1Q2,ES,9,A5H1Q2_ES_slice009,64,True,3,3,3,0,0,0,0,0.003555170726031065,9.881126061372925e-06,0.003557146992534399,False
50,A8C5E9,ED,0,A8C5E9_ED_slice000,65,True,3,3,3,0,0,0,0,0.003416126361116767,9.642707482271362e-06,0.003418054897338152,False
50,A8C5E9,ED,1,A8C5E9_ED_slice001,66,True,3,3,3,0,0,0,0,0.0032841688953340054,9.55661107582273e-06,0.00328608020208776,False
50,A8C5E9,ED,2,A8C5E9_ED_slice002,67,True,3,3,3,0,0,0,0,0.00315969530493021,9.417533874511719e-06,0.00316157890483737,False
50,A8C5E9,ED,3,A8C5E9_ED_slice003,68,True,3,3,3,0,0,0,0,0.0030465645249933004,9.245342880603857e-06,0.0030484136659651995,False
50,A8C5E9,ED,4,A8C5E9_ED_slice004,69,True,3,3,3,0,0,0,0,0.0029471737798303366,9.245342880603857e-06,0.0029490229208022356,False
50,A8C5E9,ED,5,A8C5E9_ED_slice005,70,True,3,3,3,0,0,0,0,0.0028371198568493128,9.059906005859375e-06,0.002838931744918227,False
50,A8C5E9,ED,6,A8C5E9_ED_slice006,71,True,3,3,3,0,0,0,0,0.0027396429795771837,8.934073775890283e-06,0.0027414297219365835,False
50,A8C5E9,ED,7,A8C5E9_ED_slice007,72,True,3,3,3,0,0,0,0,0.002650995971634984,8.947319656726904e-06,0.0026527855079621077,False
50,A8C5E9,ED,8,A8C5E9_ED_slice008,73,True,3,3,3,0,0,0,0,0.0025674032513052225,8.794996574579272e-06,0.0025691622868180275,False
50,A8C5E9,ED,9,A8C5E9_ED_slice009,74,True,3,3,3,0,0,0,0,0.0024881253484636545,8.708901077625342e-06,0.002489867154508829,False
50,A8C5E9,ED,10,A8C5E9_ED_slice010,75,True,3,3,3,0,0,0,0,0.0024129641242325306,8.629428521089721e-06,0.0024146900977939367,False
50,A8C5E9,ED,11,A8C5E9_ED_slice011,76,True,3,3,3,0,0,0,0,0.0023417023476213217,8.53008714329917e-06,0.0023434082977473736,False
50,A8C5E9,ED,12,A8C5E9_ED_slice012,77,True,3,3,3,0,0,0,0,0.0022741369903087616,8.463859558105469e-06,0.0022758296690881252,False
50,A8C5E9,ES,0,A8C5E9_ES_slice000,78,True,3,3,3,0,0,0,0,0.002210090635344386,8.391009941988159e-06,0.002211768878623843,False
50,A8C5E9,ES,1,A8C5E9_ES_slice001,79,True,3,3,3,0,0,0,0,0.002149423351511359,8.245308890764136e-06,0.0021510724909603596,False
50,A8C5E9,ES,2,A8C5E9_ES_slice002,80,True,3,3,3,0,0,0,0,0.002091981004923582,8.112854629871435e-06,0.002093603601679206,False
50,A8C5E9,ES,3,A8C5E9_ES_slice003,81,True,3,3,3,0,0,0,0,0.0020379771012812853,8.106231689453125e-06,0.002039598301053047,False
50,A8C5E9,ES,4,A8C5E9_ES_slice004,82,True,3,3,3,0,0,0,0,0.0019878495950251818,7.920794814708643e-06,0.0019894337747246027,False
50,A8C5E9,ES,5,A8C5E9_ES_slice005,83,True,3,3,3,0,0,0,0,0.0019414928974583745,7.960531547723804e-06,0.0019430849933996797,False
50,A8C5E9,ES,6,A8C5E9_ES_slice006,84,True,3,3,3,0,0,0,0,0.0018962003523483872,7.828076377336401e-06,0.0018977660220116377,False
