domain,seed,step,backbone_id,patient_id,phase,n_slices,z_indices,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean
vendor_D_Canon,0,1,MeanTeacher_Patient2_Seed0_teacher_SPEGC-online,A1K2P5,ED,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,0.7919393373021772,0.5715681485623391,0.7888339998597323,0.7174471619080829,3.0,5.830951894845301,3.0,3.9436506316151
vendor_D_Canon,0,1,MeanTeacher_Patient2_Seed0_teacher_SPEGC-online,A1K2P5,ES,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,0.7134627694231996,0.7541478129960636,0.8794515330642827,0.7823540384945152,3.3541019662496847,5.830951894845301,2.0,3.728351287031662
vendor_D_Canon,0,2,MeanTeacher_Patient2_Seed0_teacher_SPEGC-online,A3P9V7,ED,12,0|1|2|3|4|5|6|7|8|9|10|11,0.8129133858562341,0.5431176726406325,0.6959406713801776,0.6839905766256814,2.9154759474226504,7.5,3.0,4.47182531580755
vendor_D_Canon,0,2,MeanTeacher_Patient2_Seed0_teacher_SPEGC-online,A3P9V7,ES,12,0|1|2|3|4|5|6|7|8|9|10|11,0.6531611755001867,0.6732585857090794,0.7801394321067608,0.702186397772009,6.829748086764662,6.2048368229954285,3.0,5.344861636586697
vendor_D_Canon,0,3,MeanTeacher_Patient2_Seed0_teacher_SPEGC-online,A4B9O6,ED,11,0|1|2|3|4|5|6|7|8|9|10,0.7378933484571522,0.476499690866342,0.4729852647857039,0.562459434703066,2.5,6.356079888610501,4.358898943540674,4.404992944050392
vendor_D_Canon,0,3,MeanTeacher_Patient2_Seed0_teacher_SPEGC-online,A4B9O6,ES,11,0|1|2|3|4|5|6|7|8|9|10,0.20527522981348895,0.5239520958875661,0.31680000036437334,0.3486757753551428,19.302204109052774,4.5,7.566372975210778,10.456192361421184
vendor_D_Canon,0,4,MeanTeacher_Patient2_Seed0_teacher_SPEGC-online,A4K8R4,ED,12,0|1|2|3|4|5|6|7|8|9|10|11,0.7163767338710724,0.7509449811212981,0.8358963251869254,0.7677393467264318,6.18465843842649,3.1622776601683795,2.5,3.9489786995316236
vendor_D_Canon,0,4,MeanTeacher_Patient2_Seed0_teacher_SPEGC-online,A4K8R4,ES,12,0|1|2|3|4|5|6|7|8|9|10|11,0.48588172625006537,0.5841448985542783,0.5930712125937488,0.5543659457993643,10.644230644624637,4.0,4.0,6.214743548208212
vendor_D_Canon,0,5,MeanTeacher_Patient2_Seed0_teacher_SPEGC-online,A4R4T0,ED,10,0|1|2|3|4|5|6|7|8|9,0.0013573128600755642,0.45278969971759936,0.5035046729938658,0.3192172285238469,37.04366979521371,8.139410298049853,6.708203932499369,17.29709467525431
vendor_D_Canon,0,5,MeanTeacher_Patient2_Seed0_teacher_SPEGC-online,A4R4T0,ES,10,0|1|2|3|4|5|6|7|8|9,7.03729767273941e-10,0.3029366308721265,0.013464526663146284,0.10546705274633418,541.0115525568747,12.393530938335703,24.819347291981714,192.74147692906402
