domain,seed,step,backbone_id,patient_id,phase,n_slices,z_indices,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean
vendor_D_Canon,2,1,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online-phase1,A1K2P5,ED,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,0.7719435736900525,0.6609730059995466,0.8446346774915796,0.7591837523937262,4.924428900898052,3.5,2.5,3.6414763002993507
vendor_D_Canon,2,1,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online-phase1,A1K2P5,ES,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,0.8549165120862864,0.8296127562836432,0.8964608433929856,0.8603300372543051,1.8027756377319946,1.8027756377319946,1.5,1.7018504251546631
vendor_D_Canon,2,2,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online-phase1,A3P9V7,ED,12,0|1|2|3|4|5|6|7|8|9|10|11,0.28151945950092766,0.5259600615167496,0.7228303362272449,0.5101032857483073,21.423701676615313,4.272001872658765,3.605551275463989,9.767084941579355
vendor_D_Canon,2,2,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online-phase1,A3P9V7,ES,12,0|1|2|3|4|5|6|7|8|9|10|11,0.31352393211900936,0.7072558373453106,0.7769582016549073,0.5992459903730757,28.034798611455162,4.358898943540674,4.242640687119285,12.212112747371707
vendor_D_Canon,2,3,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online-phase1,A4B9O6,ED,11,0|1|2|3|4|5|6|7|8|9|10,0.4122941823463679,0.6088269844589986,0.8338609773112373,0.6183273813722013,9.246621004453464,3.0,2.0,4.7488736681511545
vendor_D_Canon,2,3,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online-phase1,A4B9O6,ES,11,0|1|2|3|4|5|6|7|8|9|10,6.293266201199958e-10,0.5753803596861375,0.5967242144326144,0.39070152491602617,29.008619408720573,3.5,3.3541019662496847,11.95424045832342
vendor_D_Canon,2,4,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online-phase1,A4K8R4,ED,12,0|1|2|3|4|5|6|7|8|9|10|11,0.920706731068001,0.8336690899681467,0.9455331978799546,0.8999696729720341,1.5,1.5,1.5,1.5
vendor_D_Canon,2,4,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online-phase1,A4K8R4,ES,12,0|1|2|3|4|5|6|7|8|9|10|11,0.7888412914231698,0.8295025189051084,0.9010296280835228,0.839791146137267,1.8027756377319946,1.8027756377319946,1.5,1.7018504251546631
vendor_D_Canon,2,5,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online-phase1,A4R4T0,ED,10,0|1|2|3|4|5|6|7|8|9,0.8766298896896306,0.7544110634824961,0.8863436123491072,0.8391281885070779,1.0,2.1213203435596424,1.0,1.373773447853214
vendor_D_Canon,2,5,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online-phase1,A4R4T0,ES,10,0|1|2|3|4|5|6|7|8|9,0.7250916362128985,0.8505535055695217,0.883647798772629,0.8197643135183498,4.242640687119285,1.5,1.8027756377319946,2.5151387749504264
