domain,seed,step,backbone_id,patient_id,phase,n_slices,z_indices,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean
vendor_D_Canon,2,1,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A1K2P5,ED,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,0.9034476349871343,0.7981662743404576,0.9346243550827179,0.8787460881367699,1.5,1.8027756377319946,1.8027756377319946,1.7018504251546631
vendor_D_Canon,2,1,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A1K2P5,ES,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,0.9000176960007047,0.8777581641794177,0.930031888964541,0.9026025830482212,1.5,1.5,1.5,1.5
vendor_D_Canon,2,2,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A3P9V7,ED,12,0|1|2|3|4|5|6|7|8|9|10|11,0.8605396740768716,0.7270175438915769,0.8409018736233009,0.8094863638639165,2.0,2.0,1.8027756377319946,1.934258545910665
vendor_D_Canon,2,2,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A3P9V7,ES,12,0|1|2|3|4|5|6|7|8|9|10|11,0.7248322148287821,0.8105879800596021,0.838680926940184,0.7913670406095227,1.8027756377319946,1.8027756377319946,2.3340135030940705,1.9798549261860199
vendor_D_Canon,2,3,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A4B9O6,ED,11,0|1|2|3|4|5|6|7|8|9|10,0.8366361365800773,0.7571489543666028,0.8579454253801572,0.8172435054422791,1.8027756377319946,2.0,1.8027756377319946,1.8685170918213299
vendor_D_Canon,2,3,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A4B9O6,ES,11,0|1|2|3|4|5|6|7|8|9|10,0.4360753223805375,0.7945318972943204,0.612995504857787,0.6145342415108815,10.835104492315262,2.0,6.188674618658704,6.341259703657989
vendor_D_Canon,2,4,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A4K8R4,ED,12,0|1|2|3|4|5|6|7|8|9|10|11,0.8661085107873882,0.8230670653718012,0.9216233354520214,0.8702663038704035,2.5,1.8027756377319946,1.8027756377319946,2.0351837584879964
vendor_D_Canon,2,4,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A4K8R4,ES,12,0|1|2|3|4|5|6|7|8|9|10|11,0.6987604497407379,0.6946688207059174,0.7714631197374289,0.7216307967280281,5.5,2.5,2.345207879911715,3.4484026266372383
vendor_D_Canon,2,5,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A4R4T0,ED,10,0|1|2|3|4|5|6|7|8|9,0.8376685020243652,0.7548998018597445,0.8958911016012238,0.8294864684951112,1.5,2.166097850830016,1.0,1.555365950276672
vendor_D_Canon,2,5,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A4R4T0,ES,10,0|1|2|3|4|5|6|7|8|9,0.7535864979942674,0.8262133751227435,0.8664612224277193,0.8154203651815767,4.006379592703099,1.8027756377319946,1.5,2.436385076811698
vendor_D_Canon,2,6,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A5P5W0,ED,11,0|1|2|3|4|5|6|7|8|9|10,0.780974140639633,0.6784514477940768,0.8728480078779607,0.7774245321038902,4.0,4.242640687119285,2.0,3.4142135623730945
vendor_D_Canon,2,6,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A5P5W0,ES,11,0|1|2|3|4|5|6|7|8|9|10,0.5251076041875511,0.737812911747545,0.6757620977028859,0.6462275378793274,10.404326023342406,3.0,3.0,5.4681086744474685
vendor_D_Canon,2,7,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A5Q1W8,ED,13,0|1|2|3|4|5|6|7|8|9|10|11|12,0.7700752185637249,0.7550561798145977,0.9342115705154979,0.8197809896312735,3.3541019662496847,1.8027756377319946,1.0,2.05229253466056
vendor_D_Canon,2,7,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A5Q1W8,ES,13,0|1|2|3|4|5|6|7|8|9|10|11|12,0.8110730594146481,0.8307970468840143,0.8829536528116745,0.8416079197034456,2.0,1.5,1.5,1.6666666666666667
vendor_D_Canon,2,8,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A6A8H0,ED,13,0|1|2|3|4|5|6|7|8|9|10|11|12,0.9147988831095918,0.8126219162578747,0.9011857707580894,0.8762021900418518,1.8027756377319946,2.1213203435596424,1.8027756377319946,1.9089572063412106
vendor_D_Canon,2,8,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A6A8H0,ES,13,0|1|2|3|4|5|6|7|8|9|10|11|12,0.8024326672802029,0.8724910307502676,0.8042369557072897,0.8263868845792534,18.0,1.5,2.0,7.166666666666667
vendor_D_Canon,2,9,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A6B7Y4,ED,12,0|1|2|3|4|5|6|7|8|9|10|11,0.7311739784248207,0.6232958184991036,0.7933457992266848,0.7159385320502031,7.123363095331561,3.3541019662496847,3.0,4.4924883538604155
vendor_D_Canon,2,9,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A6B7Y4,ES,12,0|1|2|3|4|5|6|7|8|9|10|11,0.5564935065655042,0.5582340445591361,0.5945140131791123,0.5697471881012509,8.870916747482914,3.0,3.5,5.123638915827638
vendor_D_Canon,2,10,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A7F4G2,ED,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,0.8107198343072605,0.7192642788190248,0.9469861050965651,0.8256567394076167,7.012468273907281,3.0,1.5,3.8374894246357605
vendor_D_Canon,2,10,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,A7F4G2,ES,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,0.7373319545663568,0.717863105195771,0.9267084474827669,0.7939678357482983,13.74772708486752,4.0,1.5,6.415909028289174
vendor_D_Canon,2,11,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,B3E2W8,ED,11,0|1|2|3|4|5|6|7|8|9|10,0.8302395209834971,0.780615586152486,0.913527282489137,0.8414607965417066,2.0,1.8027756377319946,1.5,1.7675918792439982
vendor_D_Canon,2,11,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,B3E2W8,ES,11,0|1|2|3|4|5|6|7|8|9|10,0.27976878654348625,0.6420500404273506,0.4756918478117488,0.4658368915941952,9.656603957913983,2.345207879911715,5.408326913195984,5.803379583673895
vendor_D_Canon,2,12,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,B6I0T4,ED,10,0|1|2|3|4|5|6|7|8|9,0.07555970192371284,0.3626859671566775,0.5264467953689178,0.321564154816436,48.140385591372336,6.18465843842649,4.743416490252569,19.689486840017132
vendor_D_Canon,2,12,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,B6I0T4,ES,10,0|1|2|3|4|5|6|7|8|9,3.731343269659166e-09,0.0026809654148308402,0.057491289609106586,0.020057419585093567,541.0115525568747,11.34894013799713,3.905124837953327,185.4218725109417
vendor_D_Canon,2,13,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,B9G4U2,ED,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,0.42124572672215077,0.6831046312518113,0.8677278332099693,0.6573593970613105,18.580904176062045,3.0,2.0,7.8603013920206815
vendor_D_Canon,2,13,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,B9G4U2,ES,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,0.36346362657933445,0.6850171405842894,0.8117505995429556,0.6200771222355265,22.519990133199368,3.0,2.9154759474226504,9.478488693540672
vendor_D_Canon,2,14,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,C0L7V1,ED,13,0|1|2|3|4|5|6|7|8|9|10|11|12,0.1671997353956987,0.698156682071118,0.8557387120041222,0.573698376490313,17.233687939614086,2.0,1.8027756377319946,7.012154525782027
vendor_D_Canon,2,14,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,C0L7V1,ES,13,0|1|2|3|4|5|6|7|8|9|10|11|12,0.03454231461296997,0.3252177004931193,0.44894442074582325,0.26956814528397083,38.131349893836735,6.708203932499369,5.5,16.779851275445367
vendor_D_Canon,2,15,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,C5L0R0,ED,12,0|1|2|3|4|5|6|7|8|9|10|11,1.4797277298787025e-10,0.09567371848757886,0.34609546303372446,0.1472563938897587,541.0485190812373,10.920164833920778,5.408326913195984,185.7923369427847
vendor_D_Canon,2,15,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,C5L0R0,ES,12,0|1|2|3|4|5|6|7|8|9|10|11,0.06374502015344995,0.16122159105802172,0.29963539951945056,0.1748673369103074,15.58885810273801,8.32165848854662,6.082762530298219,9.997759707194282
vendor_D_Canon,2,16,MeanTeacher_Patient3_Seed2_teacher_SPEGC-online,D1L6T4,ED,12,0|1|2|3|4|5|6|7|8|9|10|11,2.0128824472598867e-10,0.3448112088946067,0.4589364620662903,0.2679158903873951,541.0485190812373,7.09704125865262,8.717797887081348,185.62111940899044
