task_id,patient_id,phase,z_index,slice_id,batch_index,branch_index,test_fraction,paper_lambda,balanced_entropy,weight
43,A1K2P5,ED,0,A1K2P5_ED_slice000,1,0,0.0,1.0,7.883874961855158e-17,0.18630146980285645
43,A1K2P5,ED,0,A1K2P5_ED_slice000,1,1,0.2,0.8,8.290064979499527e-16,0.18630146980285645
43,A1K2P5,ED,0,A1K2P5_ED_slice000,1,2,0.4,0.6,6.099095465055427e-15,0.18630146980285645
43,A1K2P5,ED,0,A1K2P5_ED_slice000,1,3,0.6,0.4,1.6732524654033964e-13,0.18630146980285645
43,A1K2P5,ED,0,A1K2P5_ED_slice000,1,4,0.8,0.19999999999999996,1.5933488972663667e-09,0.18625769019126892
43,A1K2P5,ED,0,A1K2P5_ED_slice000,1,5,1.0,0.0,6.782384389225626e-06,0.06853648275136948
43,A1K2P5,ED,1,A1K2P5_ED_slice001,2,0,0.0,1.0,9.516944557994098e-17,0.1874888837337494
43,A1K2P5,ED,1,A1K2P5_ED_slice001,2,1,0.2,0.8,6.235452628849437e-16,0.1874888837337494
43,A1K2P5,ED,1,A1K2P5_ED_slice001,2,2,0.4,0.6,3.1066796813035424e-14,0.1874888390302658
43,A1K2P5,ED,1,A1K2P5_ED_slice001,2,3,0.6,0.4,5.339332274922892e-12,0.1874820739030838
43,A1K2P5,ED,1,A1K2P5_ED_slice001,2,4,0.8,0.19999999999999996,5.115223800089552e-09,0.18107804656028748
43,A1K2P5,ED,1,A1K2P5_ED_slice001,2,5,1.0,0.0,1.470255597268988e-07,0.06897331029176712
43,A1K2P5,ED,2,A1K2P5_ED_slice002,3,0,0.0,1.0,2.7242016642503586e-08,0.2191588580608368
43,A1K2P5,ED,2,A1K2P5_ED_slice002,3,1,0.2,0.8,0.20140628516674042,0.0806240513920784
43,A1K2P5,ED,2,A1K2P5_ED_slice002,3,2,0.4,0.6,0.07995203882455826,0.14735256135463715
43,A1K2P5,ED,2,A1K2P5_ED_slice002,3,3,0.6,0.4,0.04892875626683235,0.17189113795757294
43,A1K2P5,ED,2,A1K2P5_ED_slice002,3,4,0.8,0.19999999999999996,0.03405380994081497,0.18506678938865662
43,A1K2P5,ED,2,A1K2P5_ED_slice002,3,5,1.0,0.0,0.022589514032006264,0.1959066092967987
43,A1K2P5,ED,3,A1K2P5_ED_slice003,4,0,0.0,1.0,0.005233277566730976,0.15728537738323212
43,A1K2P5,ED,3,A1K2P5_ED_slice003,4,1,0.2,0.8,0.0057398295029997826,0.09215093404054642
43,A1K2P5,ED,3,A1K2P5_ED_slice003,4,2,0.4,0.6,0.005173865240067244,0.16746391355991364
43,A1K2P5,ED,3,A1K2P5_ED_slice003,4,3,0.6,0.4,0.00495884520933032,0.21012616157531738
43,A1K2P5,ED,3,A1K2P5_ED_slice003,4,4,0.8,0.19999999999999996,0.0054702432826161385,0.12248139828443527
43,A1K2P5,ED,3,A1K2P5_ED_slice003,4,5,1.0,0.0,0.004792355466634035,0.2504921853542328
43,A1K2P5,ED,4,A1K2P5_ED_slice004,5,0,0.0,1.0,0.006069850642234087,0.15243348479270935
43,A1K2P5,ED,4,A1K2P5_ED_slice004,5,1,0.2,0.8,0.0069644879549741745,0.10183646529912949
43,A1K2P5,ED,4,A1K2P5_ED_slice004,5,2,0.4,0.6,0.006415315438061953,0.13044746220111847
43,A1K2P5,ED,4,A1K2P5_ED_slice004,5,3,0.6,0.4,0.005992638412863016,0.15783348679542542
43,A1K2P5,ED,4,A1K2P5_ED_slice004,5,4,0.8,0.19999999999999996,0.005693426821380854,0.18062886595726013
43,A1K2P5,ED,4,A1K2P5_ED_slice004,5,5,1.0,0.0,0.004746526479721069,0.27682018280029297
43,A1K2P5,ED,5,A1K2P5_ED_slice005,6,0,0.0,1.0,0.014416709542274475,0.1437615305185318
43,A1K2P5,ED,5,A1K2P5_ED_slice005,6,1,0.2,0.8,0.013140184804797173,0.22226834297180176
43,A1K2P5,ED,5,A1K2P5_ED_slice005,6,2,0.4,0.6,0.013311772607266903,0.2096240371465683
43,A1K2P5,ED,5,A1K2P5_ED_slice005,6,3,0.6,0.4,0.01374708954244852,0.18067939579486847
43,A1K2P5,ED,5,A1K2P5_ED_slice005,6,4,0.8,0.19999999999999996,0.014068624936044216,0.16189876198768616
43,A1K2P5,ED,5,A1K2P5_ED_slice005,6,5,1.0,0.0,0.016069810837507248,0.0817679613828659
43,A1K2P5,ED,6,A1K2P5_ED_slice006,7,0,0.0,1.0,0.021169517189264297,0.08575498312711716
