domain,seed,step,backbone_id,patient_id,phases,n_volumes,n_slices,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean
vendor_D_Canon,4,1,MeanTeacher_Patient2_Seed4_teacher_InTEnt,A1K2P5,ED|ES,2,28,0.7212833657486502,0.7496936257804186,0.8519732165542628,0.7743167360277772,4.139265433573868,3.429449471770337,2.25,3.2729049684480684
vendor_D_Canon,4,2,MeanTeacher_Patient2_Seed4_teacher_InTEnt,A3P9V7,ED|ES,2,24,0.6854747279814187,0.739380971692536,0.850355020885518,0.7584035735198243,4.139265433573868,3.845207879911715,2.1513878188659974,3.378620377450527
vendor_D_Canon,4,3,MeanTeacher_Patient2_Seed4_teacher_InTEnt,A4B9O6,ED|ES,2,22,0.31679073650729345,0.7396381753350542,0.6498671635525654,0.568765358464971,273.6068852046537,2.0739917588218546,4.291381265149109,93.32408607620822
vendor_D_Canon,4,4,MeanTeacher_Patient2_Seed4_teacher_InTEnt,A4K8R4,ED|ES,2,24,0.785773122963471,0.816576907713096,0.8845225122045564,0.8289575142937077,3.352053411726194,1.8027756377319946,1.6513878188659974,2.2687389561080624
vendor_D_Canon,4,5,MeanTeacher_Patient2_Seed4_teacher_InTEnt,A4R4T0,ED|ES,2,20,0.7003142720620792,0.7055351922012256,0.8407311144299421,0.748860192897749,3.75,4.845207879911715,1.8106601717798212,3.4686226838971788
vendor_D_Canon,4,6,MeanTeacher_Patient2_Seed4_teacher_InTEnt,A5P5W0,ED|ES,2,22,0.7603012784259764,0.7372413704148113,0.8021347979028862,0.766559148914558,14.85284349627537,24.879812142589184,2.25,13.994218546288186
vendor_D_Canon,4,7,MeanTeacher_Patient2_Seed4_teacher_InTEnt,A5Q1W8,ED|ES,2,26,0.6523030711721747,0.6154508698810897,0.728057973916538,0.6652706383232675,4.464279478751889,6.41547594742265,3.5,4.793251808724847
vendor_D_Canon,4,8,MeanTeacher_Patient2_Seed4_teacher_InTEnt,A6A8H0,ED|ES,2,26,0.708272228682126,0.825385639731532,0.8865274639487175,0.8067284441207919,19.986759498319262,2.25,1.6513878188659974,7.962715772395087
vendor_D_Canon,4,9,MeanTeacher_Patient2_Seed4_teacher_InTEnt,A6B7Y4,ED|ES,2,24,0.8061116760295637,0.713636090866244,0.7874284425866462,0.7690587364941512,2.853950237842661,5.228330155542627,3.7553380567086583,3.9458728166979817
vendor_D_Canon,4,10,MeanTeacher_Patient2_Seed4_teacher_InTEnt,A7F4G2,ED|ES,2,28,0.7125277559191663,0.7199174967398838,0.8976431071157251,0.776696119924925,6.998943632838511,4.707737973711325,2.0,4.568893868849945
